frp,confidence,brightness,is_night,distance_to_industrial_m,persistence_days,is_persistent,land_cover_industrial_weight,land_cover_vegetation_weight,target_class
16.948621519269068,33.48457473423434,312.7365206680537,1.0,6953.141952393354,1,0.0,0.2,0.4,UNVERIFIED_THERMAL_ANOMALY
12.16331437304907,34.198016298993,313.15630962573783,1.0,7852.01020919683,1,0.0,0.2,0.4,UNVERIFIED_THERMAL_ANOMALY
26.466599457027257,52.386124309894,311.3771098510258,0.0,8904.234639941045,1,0.0,0.2,0.4,UNVERIFIED_THERMAL_ANOMALY
17.83319401207587,44.6044125920679,320.6318875019406,1.0,8660.042440963516,1,0.0,0.2,0.4,UNVERIFIED_THERMAL_ANOMALY
28.9396796643015,39.84134076086892,318.5367472663846,0.0,8057.122798984885,1,0.0,0.2,0.4,UNVERIFIED_THERMAL_ANOMALY
33.34196066874231,47.76125742749505,319.10846195184627,0.0,6998.152018570268,1,0.0,0.2,0.4,UNVERIFIED_THERMAL_ANOMALY
6.949592284486821,45.26004898416852,324.26999191151464,1.0,5940.3470000551015,1,0.0,0.2,0.4,UNVERIFIED_THERMAL_ANOMALY
20.38065533049526,38.76545284527483,309.0601447361267,1.0,1486.5091119275862,1,0.0,0.2,0.4,UNVERIFIED_THERMAL_ANOMALY
33.71810788949977,61.395816440170705,323.41770280398714,1.0,8759.000515098327,1,0.0,0.2,0.4,UNVERIFIED_THERMAL_ANOMALY
31.51357654890277,65.2545867614181,327.882879920868,0.0,3229.8202700219126,1,0.0,0.2,0.4,UNVERIFIED_THERMAL_ANOMALY
20.45743772944178,48.66508095300781,327.91572284355465,0.0,7563.4983749268185,1,0.0,0.2,0.4,UNVERIFIED_THERMAL_ANOMALY
11.733217155099819,38.50506936325968,317.3504117265485,0.0,8180.387241577151,1,0.0,0.2,0.4,UNVERIFIED_THERMAL_ANOMALY
30.80380449253771,47.38241971540088,313.99690461984875,0.0,2210.2163860058727,1,0.0,0.2,0.4,UNVERIFIED_THERMAL_ANOMALY
31.662442396069316,66.31475693273063,324.82893519710535,0.0,3766.600649884994,1,0.0,0.2,0.4,UNVERIFIED_THERMAL_ANOMALY
32.947684649569695,57.9380808718912,311.4719920932831,1.0,4106.970432696049,1,0.0,0.2,0.4,UNVERIFIED_THERMAL_ANOMALY
12.792613512809787,57.48996432016622,316.4051419068117,1.0,8704.551386217989,1,0.0,0.2,0.4,UNVERIFIED_THERMAL_ANOMALY
8.284065801633616,63.99023737678656,327.8039327083361,1.0,5062.142910709,1,0.0,0.2,0.4,UNVERIFIED_THERMAL_ANOMALY
19.41759731979944,52.51149581706167,323.9676622162784,1.0,6364.473678831204,1,0.0,0.2,0.4,UNVERIFIED_THERMAL_ANOMALY
21.313367239921977,62.85072945167924,321.87992813593513,1.0,7419.922968534039,1,0.0,0.2,0.4,UNVERIFIED_THERMAL_ANOMALY
24.753555039752765,62.322105705581194,324.94776662207545,0.0,3805.2692542128557,1,0.0,0.2,0.4,UNVERIFIED_THERMAL_ANOMALY
12.160700939030527,65.34343331937006,307.4341841580574,0.0,7071.189788549602,1,0.0,0.2,0.4,UNVERIFIED_THERMAL_ANOMALY
9.758153158792211,63.47308884955928,325.05240113814034,0.0,8056.757545779426,1,0.0,0.2,0.4,UNVERIFIED_THERMAL_ANOMALY
5.154355122641443,61.157982861507804,310.25837871507326,0.0,2453.927189176804,1,0.0,0.2,0.4,UNVERIFIED_THERMAL_ANOMALY
29.539010723571867,61.6210987623942,316.6717578764992,0.0,2706.436343780886,1,0.0,0.2,0.4,UNVERIFIED_THERMAL_ANOMALY
7.5229467340395395,42.40447590712513,317.87641918310305,1.0,3226.4679323004466,1,0.0,0.2,0.4,UNVERIFIED_THERMAL_ANOMALY
24.020171092988342,50.51944442920251,322.9364440884763,1.0,3410.0749964715365,1,0.0,0.2,0.4,UNVERIFIED_THERMAL_ANOMALY
5.552831562146524,46.42514978791547,324.32279456304803,1.0,6134.450766444796,1,0.0,0.2,0.4,UNVERIFIED_THERMAL_ANOMALY
32.960843165300524,33.89536966364581,326.5562552064384,1.0,7212.66204661972,1,0.0,0.2,0.4,UNVERIFIED_THERMAL_ANOMALY
33.41893664769014,36.32234830342635,322.7326387282391,0.0,5740.929589374931,1,0.0,0.2,0.4,UNVERIFIED_THERMAL_ANOMALY
15.376491708588702,53.59478967516413,306.0520667776878,1.0,8923.157307455047,1,0.0,0.2,0.4,UNVERIFIED_THERMAL_ANOMALY
25.281567715602634,46.94641566639221,319.89419379824386,1.0,7114.452928246376,1,0.0,0.2,0.4,UNVERIFIED_THERMAL_ANOMALY
5.737607493764045,30.840694958101896,312.44303504043944,0.0,7586.52801818533,1,0.0,0.2,0.4,UNVERIFIED_THERMAL_ANOMALY
12.575262490651467,30.039120234134067,308.6555805153654,1.0,8977.571101230147,1,0.0,0.2,0.4,UNVERIFIED_THERMAL_ANOMALY
17.78543906707919,47.15270692452766,308.7633478874084,0.0,7642.181973239193,1,0.0,0.2,0.4,UNVERIFIED_THERMAL_ANOMALY
13.951232929699778,61.917992257553934,322.7749239403865,1.0,6305.187471392855,1,0.0,0.2,0.4,UNVERIFIED_THERMAL_ANOMALY
13.19778580994628,66.1328153655156,308.4743315109607,1.0,6903.906522394747,1,0.0,0.2,0.4,UNVERIFIED_THERMAL_ANOMALY
32.285735328434555,62.57968349951495,327.1839708622148,0.0,3338.8785783196263,1,0.0,0.2,0.4,UNVERIFIED_THERMAL_ANOMALY
34.51932943879485,45.55469223997164,325.5642816846201,0.0,7017.528693841522,1,0.0,0.2,0.4,UNVERIFIED_THERMAL_ANOMALY
11.010774306461379,62.98866691264018,321.4432529246517,1.0,7941.994348749169,1,0.0,0.2,0.4,UNVERIFIED_THERMAL_ANOMALY
19.196297200746713,66.79135026075943,309.2670868611718,0.0,1911.083025168295,1,0.0,0.2,0.4,UNVERIFIED_THERMAL_ANOMALY
9.60974114483338,47.240358115000745,317.1981510557499,0.0,6084.51850872504,1,0.0,0.2,0.4,UNVERIFIED_THERMAL_ANOMALY
8.937346330471627,31.23599482066757,326.1795004997608,0.0,2646.579222477904,1,0.0,0.2,0.4,UNVERIFIED_THERMAL_ANOMALY
18.86291872296982,30.046809736324185,318.7615270978158,1.0,6547.409240385977,1,0.0,0.2,0.4,UNVERIFIED_THERMAL_ANOMALY
17.909176846983883,37.6199396146128,316.306674575053,0.0,6281.851841057664,1,0.0,0.2,0.4,UNVERIFIED_THERMAL_ANOMALY
14.777763918562247,52.43002967765365,314.9646752263481,1.0,4750.717162838049,1,0.0,0.2,0.4,UNVERIFIED_THERMAL_ANOMALY
5.348616197243019,32.752981736193234,314.02735179735373,1.0,8802.65884459138,1,0.0,0.2,0.4,UNVERIFIED_THERMAL_ANOMALY
26.65662883780805,54.96538658745074,322.41236315505813,1.0,7282.837713368129,1,0.0,0.2,0.4,UNVERIFIED_THERMAL_ANOMALY
6.188564760450714,48.2592639957975,307.41339410361803,0.0,2001.7807550427924,1,0.0,0.2,0.4,UNVERIFIED_THERMAL_ANOMALY
